,accuracy_score,average_precision_score,f1_score,fn,fp,name,roc_auc_score,tn,tp
0,0.9296068411721764,0.3334241225627842,0.35282837967401726,496,179,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors5weightsuniform--tfidf-ngram,0.7299763788105882,8730,184
0,0.9344040045885911,0.40001522977368864,0.4338433843384339,439,190,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors5weightsdistance--tfidf-ngram,0.735582986140915,8719,241
0,0.9388883095213265,0.3415865995469962,0.31058823529411766,548,38,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors10weightsuniform--tfidf-ngram,0.729430004687923,8871,132
0,0.9448326207112316,0.40423774369595533,0.45294725956566706,461,68,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors10weightsdistance--tfidf-ngram,0.7349175981987811,8841,219
0,0.9380540202315153,0.3393128731235294,0.2518891687657431,580,14,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors15weightsuniform--tfidf-ngram,0.7293014994750847,8895,100
0,0.9443111899050995,0.3983552913286259,0.422077922077922,485,49,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors15weightsdistance--tfidf-ngram,0.7345962938997578,8860,195
0,0.9374283032641568,0.339053709719031,0.21875,596,4,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors20weightsuniform--tfidf-ngram,0.7292641116385943,8905,84
0,0.9447283345500053,0.39433260234390455,0.41629955947136565,491,39,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors20weightsdistance--tfidf-ngram,0.7344265217592257,8870,189
0,0.9360725831682136,0.33886689086396315,0.18375499334221038,611,2,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors25weightsuniform--tfidf-ngram,0.7291059767716719,8907,69
0,0.9443111899050995,0.3933333407923898,0.40929203539823,495,39,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors25weightsdistance--tfidf-ngram,0.7342834905878391,8870,185
0,0.9345082907498174,0.2901214244293448,0.1467391304347826,626,2,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors30weightsuniform--tfidf-ngram,0.7282207186387856,8907,54
0,0.9439983314214204,0.41307561357160455,0.4039955604883463,498,39,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors30weightsdistance--tfidf-ngram,0.7988836470720292,8870,182
0,0.9188653665658567,0.2834161936563818,0.38449367088607594,437,341,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors3weightsuniform--tfidf-ngram,0.731059470594838,8568,243
0,0.9225153822087809,0.34326111256533004,0.4383975812547241,390,353,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors3weightsdistance--tfidf-ngram,0.7355196001399774,8556,290
0,0.9296068411721764,0.3334241225627842,0.35282837967401726,496,179,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors5weightsuniform--tfidf-ngram,0.7299763788105882,8730,184
0,0.9344040045885911,0.40001522977368864,0.4338433843384339,439,190,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors5weightsdistance--tfidf-ngram,0.735582986140915,8719,241
0,0.9388883095213265,0.3415865995469962,0.31058823529411766,548,38,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors10weightsuniform--tfidf-ngram,0.729430004687923,8871,132
0,0.9448326207112316,0.40423774369595533,0.45294725956566706,461,68,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors10weightsdistance--tfidf-ngram,0.7349175981987811,8841,219
0,0.9380540202315153,0.3393128731235294,0.2518891687657431,580,14,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors15weightsuniform--tfidf-ngram,0.7293014994750847,8895,100
0,0.9443111899050995,0.3983552913286259,0.422077922077922,485,49,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors15weightsdistance--tfidf-ngram,0.7345962938997578,8860,195
0,0.9374283032641568,0.339053709719031,0.21875,596,4,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors20weightsuniform--tfidf-ngram,0.7292641116385943,8905,84
0,0.9447283345500053,0.39433260234390455,0.41629955947136565,491,39,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors20weightsdistance--tfidf-ngram,0.7344265217592257,8870,189
0,0.9360725831682136,0.33886689086396315,0.18375499334221038,611,2,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors25weightsuniform--tfidf-ngram,0.7291059767716719,8907,69
0,0.9443111899050995,0.3933333407923898,0.40929203539823,495,39,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors25weightsdistance--tfidf-ngram,0.7342834905878391,8870,185
0,0.9345082907498174,0.2901214244293448,0.1467391304347826,626,2,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors30weightsuniform--tfidf-ngram,0.7282207186387856,8907,54
0,0.9439983314214204,0.41307561357160455,0.4039955604883463,498,39,KNeighborsRegressor-leaf_size50n_jobs-1n_neighbors30weightsdistance--tfidf-ngram,0.7988836470720292,8870,182
0,0.9188653665658567,0.2834161936563818,0.38449367088607594,437,341,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors3weightsuniform--tfidf-ngram,0.731059470594838,8568,243
0,0.9225153822087809,0.34326111256533004,0.4383975812547241,390,353,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors3weightsdistance--tfidf-ngram,0.7355196001399774,8556,290
0,0.9296068411721764,0.3334241225627842,0.35282837967401726,496,179,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors5weightsuniform--tfidf-ngram,0.7299763788105882,8730,184
0,0.9344040045885911,0.40001522977368864,0.4338433843384339,439,190,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors5weightsdistance--tfidf-ngram,0.735582986140915,8719,241
0,0.9388883095213265,0.3415865995469962,0.31058823529411766,548,38,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors10weightsuniform--tfidf-ngram,0.729430004687923,8871,132
0,0.9448326207112316,0.40423774369595533,0.45294725956566706,461,68,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors10weightsdistance--tfidf-ngram,0.7349175981987811,8841,219
0,0.9380540202315153,0.3393128731235294,0.2518891687657431,580,14,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors15weightsuniform--tfidf-ngram,0.7293014994750847,8895,100
0,0.9443111899050995,0.3983552913286259,0.422077922077922,485,49,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors15weightsdistance--tfidf-ngram,0.7345962938997578,8860,195
0,0.9374283032641568,0.339053709719031,0.21875,596,4,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors20weightsuniform--tfidf-ngram,0.7292641116385943,8905,84
0,0.9447283345500053,0.39433260234390455,0.41629955947136565,491,39,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors20weightsdistance--tfidf-ngram,0.7344265217592257,8870,189
0,0.9360725831682136,0.33886689086396315,0.18375499334221038,611,2,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors25weightsuniform--tfidf-ngram,0.7291059767716719,8907,69
0,0.9443111899050995,0.3933333407923898,0.40929203539823,495,39,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors25weightsdistance--tfidf-ngram,0.7342834905878391,8870,185
0,0.9345082907498174,0.2901214244293448,0.1467391304347826,626,2,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors30weightsuniform--tfidf-ngram,0.7282207186387856,8907,54
0,0.9439983314214204,0.41307561357160455,0.4039955604883463,498,39,KNeighborsRegressor-leaf_size60n_jobs-1n_neighbors30weightsdistance--tfidf-ngram,0.7988836470720292,8870,182
0,0.9085410366044426,0.552330775843601,0.49626651349798956,248,629,SVR-C1epsilon0.1gamma0.001kernelrbf--tfidf-ngram,0.912527896443121,8280,432
0,0.9082281781207634,0.5522823672801185,0.49541284403669733,248,632,SVR-C1epsilon0.1gamma0.0001kernelrbf--tfidf-ngram,0.9125209635992684,8277,432
0,0.9085410366044426,0.552330775843601,0.49626651349798956,248,629,SVR-C1epsilon0.01gamma0.001kernelrbf--tfidf-ngram,0.912527896443121,8280,432
0,0.9082281781207634,0.5522823672801185,0.49541284403669733,248,632,SVR-C1epsilon0.01gamma0.0001kernelrbf--tfidf-ngram,0.9125209635992684,8277,432
0,0.9085410366044426,0.552330775843601,0.49626651349798956,248,629,SVR-C1epsilon0.001gamma0.001kernelrbf--tfidf-ngram,0.912527896443121,8280,432
0,0.9082281781207634,0.5522823672801185,0.49541284403669733,248,632,SVR-C1epsilon0.001gamma0.0001kernelrbf--tfidf-ngram,0.9125209635992684,8277,432
0,0.9085410366044426,0.552330775843601,0.49626651349798956,248,629,SVR-C1epsilon0.0001gamma0.001kernelrbf--tfidf-ngram,0.912527896443121,8280,432
0,0.9082281781207634,0.5522823672801185,0.49541284403669733,248,632,SVR-C1epsilon0.0001gamma0.0001kernelrbf--tfidf-ngram,0.9125209635992684,8277,432
0,0.9144853477943476,0.5750882863688515,0.5221445221445222,232,588,SVR-C10epsilon0.1gamma0.001kernelrbf--tfidf-ngram,0.9191329158220702,8321,448
0,0.9082281781207634,0.5522823672801185,0.49541284403669733,248,632,SVR-C10epsilon0.1gamma0.0001kernelrbf--tfidf-ngram,0.9125209635992684,8277,432
0,0.920742517467932,0.5719213618458314,0.527363184079602,256,504,SVR-C10epsilon0.01gamma0.001kernelrbf--tfidf-ngram,0.9169287666800922,8405,424
0,0.9082281781207634,0.5522823672801185,0.49541284403669733,248,632,SVR-C10epsilon0.01gamma0.0001kernelrbf--tfidf-ngram,0.9125209635992684,8277,432
0,0.919178225049536,0.5719163009043797,0.5224892174984597,256,519,SVR-C10epsilon0.001gamma0.001kernelrbf--tfidf-ngram,0.9167537949066707,8390,424
0,0.9082281781207634,0.5522823672801185,0.49541284403669733,248,632,SVR-C10epsilon0.001gamma0.0001kernelrbf--tfidf-ngram,0.9125209635992684,8277,432
0,0.919178225049536,0.5718709656383549,0.5224892174984597,256,519,SVR-C10epsilon0.0001gamma0.001kernelrbf--tfidf-ngram,0.9167349771876424,8390,424
0,0.9082281781207634,0.5522823672801185,0.49541284403669733,248,632,SVR-C10epsilon0.0001gamma0.0001kernelrbf--tfidf-ngram,0.9125209635992684,8277,432
0,0.8664094274689749,0.5600300200101859,0.4601769911504426,134,1147,SVR-C100epsilon0.1gamma0.001kernelrbf--tfidf-ngram,0.9219824797131784,7762,546
0,0.9143810616331213,0.5752922193137431,0.5218404193360513,232,589,SVR-C100epsilon0.1gamma0.0001kernelrbf--tfidf-ngram,0.9191558602338679,8320,448
0,0.8748566065283137,0.5628140157911723,0.4671403197158082,154,1046,SVR-C100epsilon0.01gamma0.001kernelrbf--tfidf-ngram,0.9175921738096966,7863,526
0,0.920742517467932,0.571979508517805,0.527363184079602,256,504,SVR-C100epsilon0.01gamma0.0001kernelrbf--tfidf-ngram,0.9169454385188803,8405,424
0,0.8752737511732193,0.5623424856929798,0.4674977738201247,155,1041,SVR-C100epsilon0.001gamma0.001kernelrbf--tfidf-ngram,0.9169441179771942,7868,525
0,0.919178225049536,0.5718977273020003,0.5224892174984597,256,519,SVR-C100epsilon0.001gamma0.0001kernelrbf--tfidf-ngram,0.9167495031461906,8390,424
0,0.8754823234956721,0.5630003902384118,0.46838824577025834,154,1040,SVR-C100epsilon0.0001gamma0.001kernelrbf--tfidf-ngram,0.9169071428099806,7869,526
0,0.9190739388883096,0.5719369743132396,0.522167487684729,256,520,SVR-C100epsilon0.0001gamma0.0001kernelrbf--tfidf-ngram,0.9167305203594515,8389,424
0,0.7946605485452081,0.386640310381208,0.3596747967479675,127,1842,SVR-C1000epsilon0.1gamma0.001kernelrbf--tfidf-ngram,0.8823622675021294,7067,553
0,0.8664094274689749,0.5597740853684373,0.4601769911504426,134,1147,SVR-C1000epsilon0.1gamma0.0001kernelrbf--tfidf-ngram,0.9219322991291028,7762,546
0,0.794139117739076,0.35688045124975526,0.3544800523217789,138,1836,SVR-C1000epsilon0.01gamma0.001kernelrbf--tfidf-ngram,0.872394983922405,7073,542
0,0.8749608926895401,0.5628478629130795,0.46734784540204355,154,1045,SVR-C1000epsilon0.01gamma0.0001kernelrbf--tfidf-ngram,0.9175674136530806,7864,526
0,0.7944519762227552,0.35346714024891684,0.35609278013721,135,1836,SVR-C1000epsilon0.001gamma0.001kernelrbf--tfidf-ngram,0.8717609588453182,7073,545
0,0.8750651788507665,0.5628348580036764,0.4670818505338078,155,1043,SVR-C1000epsilon0.001gamma0.0001kernelrbf--tfidf-ngram,0.9169399912844248,7866,525
0,0.7943476900615288,0.3523945865677142,0.356396866840731,134,1838,SVR-C1000epsilon0.0001gamma0.001kernelrbf--tfidf-ngram,0.8716142136504395,7071,546
0,0.8753780373344457,0.5630386575888504,0.468179795282599,154,1041,SVR-C1000epsilon0.0001gamma0.0001kernelrbf--tfidf-ngram,0.9169271160029843,7868,526
0,0.7911148190635102,0.2045890903691403,0.3532450758798838,133,1870,DecisionTreeRegressor-criterionsquared_errormax_depthNonemin_samples_split2splitterbest--tfidf-ngram,0.8167898622014751,7039,547
0,0.7791219105224737,0.19889238888850086,0.3368816530995617,142,1976,DecisionTreeRegressor-criterionsquared_errormax_depthNonemin_samples_split5splitterbest--tfidf-ngram,0.8055253940166257,6933,538
0,0.9011367191573678,0.2302529918615,0.35157318741450067,423,525,DecisionTreeRegressor-criterionsquared_errormax_depth10min_samples_split2splitterbest--tfidf-ngram,0.7258330967362813,8384,257
0,0.9010324329961414,0.23277634101024347,0.35133287764866716,423,526,DecisionTreeRegressor-criterionsquared_errormax_depth10min_samples_split5splitterbest--tfidf-ngram,0.725867760955544,8383,257
0,0.8910209615184065,0.2571906766799805,0.3934997098084736,341,704,DecisionTreeRegressor-criterionsquared_errormax_depth20min_samples_split2splitterbest--tfidf-ngram,0.7756304761213051,8205,339
0,0.8964438419021796,0.28654323054846614,0.4043191361727655,343,650,DecisionTreeRegressor-criterionsquared_errormax_depth20min_samples_split5splitterbest--tfidf-ngram,0.778666566525589,8259,337
0,0.8881009490040671,0.26302817388869315,0.4252811997857526,283,790,DecisionTreeRegressor-criterionsquared_errormax_depth30min_samples_split2splitterbest--tfidf-ngram,0.7985163714155546,8119,397
0,0.8887266659714256,0.2603440253056045,0.4241770102536427,287,780,DecisionTreeRegressor-criterionsquared_errormax_depth30min_samples_split5splitterbest--tfidf-ngram,0.7944405195010994,8129,393
0,0.8670351444363333,0.243363116033536,0.4033692091717361,249,1026,DecisionTreeRegressor-criterionsquared_errormax_depth40min_samples_split2splitterbest--tfidf-ngram,0.8013604055383519,7883,431
0,0.8721451663364271,0.24793309282608586,0.4094412331406551,255,971,DecisionTreeRegressor-criterionsquared_errormax_depth40min_samples_split5splitterbest--tfidf-ngram,0.8067549833941883,7938,425
0,0.8689122953384086,0.2350007172411275,0.41778601204261234,229,1028,DecisionTreeRegressor-criterionsquared_errormax_depth50min_samples_split2splitterbest--tfidf-ngram,0.8135432279320978,7881,451
0,0.8664094274689749,0.24281829309242203,0.40223985067662155,249,1032,DecisionTreeRegressor-criterionsquared_errormax_depth50min_samples_split5splitterbest--tfidf-ngram,0.8049184400441061,7877,431
0,0.8094691834393576,0.23919225718137138,0.3645217391304348,156,1671,DecisionTreeRegressor-criterionpoissonmax_depthNonemin_samples_split2splitterbest--tfidf-ngram,0.8381166929674553,7238,524
0,0.812389195953697,0.24471070363574748,0.3676625659050967,157,1642,DecisionTreeRegressor-criterionpoissonmax_depthNonemin_samples_split5splitterbest--tfidf-ngram,0.8347856265640164,7267,523
0,0.33100427573261026,0.18990477182674304,0.17172369270497095,15,6400,DecisionTreeRegressor-criterionpoissonmax_depth10min_samples_split2splitterbest--tfidf-ngram,0.7030323763807915,2509,665
0,0.3313171342162895,0.19509185603742935,0.17200413223140495,14,6398,DecisionTreeRegressor-criterionpoissonmax_depth10min_samples_split5splitterbest--tfidf-ngram,0.704717552640093,2511,666
0,0.9003024298675566,0.2940679710623622,0.40249999999999997,358,598,DecisionTreeRegressor-criterionpoissonmax_depth20min_samples_split2splitterbest--tfidf-ngram,0.7798806395383385,8311,322
0,0.8995724267389718,0.2929932594563626,0.4,359,604,DecisionTreeRegressor-criterionpoissonmax_depth20min_samples_split5splitterbest--tfidf-ngram,0.7779487695852838,8305,321
0,0.8994681405777454,0.2686129405008342,0.43625730994152045,307,657,DecisionTreeRegressor-criterionpoissonmax_depth30min_samples_split2splitterbest--tfidf-ngram,0.7948170389493772,8252,373
0,0.898633851287934,0.2761809905508915,0.4368482039397451,303,669,DecisionTreeRegressor-criterionpoissonmax_depth30min_samples_split5splitterbest--tfidf-ngram,0.7984572771750973,8240,377
0,0.8875795181979351,0.2600668970490913,0.4284199363732768,276,802,DecisionTreeRegressor-criterionpoissonmax_depth40min_samples_split2splitterbest--tfidf-ngram,0.8052588921975794,8107,404
0,0.8855980811346335,0.2607847740565563,0.42655514898065866,272,825,DecisionTreeRegressor-criterionpoissonmax_depth40min_samples_split5splitterbest--tfidf-ngram,0.807407743656448,8084,408
0,0.8735008864323704,0.25210289307056655,0.4097323600973236,259,954,DecisionTreeRegressor-criterionpoissonmax_depth50min_samples_split2splitterbest--tfidf-ngram,0.813102167008907,7955,421
0,0.8754823234956721,0.2550637050002985,0.4118226600985222,262,932,DecisionTreeRegressor-criterionpoissonmax_depth50min_samples_split5splitterbest--tfidf-ngram,0.8085495995457338,7977,418
0,0.7996662842840755,0.4491793884595681,0.3687150837988826,119,1802,LogisticRegression-class_weightNonen_jobs-1penaltynonesolvernewton-cholesky--tfidf-ngram,0.8937413752121119,7107,561
0,0.8647408488893524,0.622405196842458,0.4669132757912043,112,1185,LogisticRegression-class_weightNonen_jobs-1penaltyl2solvernewton-cholesky--tfidf-ngram,0.9308047711171122,7724,568
0,0.7996662842840755,0.4491793884595681,0.3687150837988826,119,1802,LogisticRegression-class_weightbalancedn_jobs-1penaltynonesolvernewton-cholesky--tfidf-ngram,0.8937413752121119,7107,561
0,0.8647408488893524,0.622405196842458,0.4669132757912043,112,1185,LogisticRegression-class_weightbalancedn_jobs-1penaltyl2solvernewton-cholesky--tfidf-ngram,0.9308047711171122,7724,568
0,0.8267806862029409,0.4828959703407828,0.40401865805525655,117,1544,BernoulliNB-alpha0.0binarizeNonefit_priorTrue--tfidf-ngram,0.8893329943943006,7365,563
0,0.8267806862029409,0.4828959703407828,0.40401865805525655,117,1544,BernoulliNB-alpha0.0binarizeNonefit_priorFalse--tfidf-ngram,0.8893329943943006,7365,563
0,0.8353321514235061,0.6520701426519743,0.4272760246644904,91,1488,BernoulliNB-alpha0.2binarizeNonefit_priorTrue--tfidf-ngram,0.9308688999227485,7421,589
0,0.8353321514235061,0.6520621893173912,0.4272760246644904,91,1488,BernoulliNB-alpha0.2binarizeNonefit_priorFalse--tfidf-ngram,0.9308651858992558,7421,589
0,0.8355407237459589,0.6594814981899206,0.4308913749548899,83,1494,BernoulliNB-alpha0.4binarizeNonefit_priorTrue--tfidf-ngram,0.9331049071329058,7415,597
0,0.8355407237459589,0.6594894657587659,0.4308913749548899,83,1494,BernoulliNB-alpha0.4binarizeNonefit_priorFalse--tfidf-ngram,0.9331123351798907,7415,597
0,0.834810720617374,0.6616403719522546,0.432258064516129,77,1507,BernoulliNB-alpha0.6000000000000001binarizeNonefit_priorTrue--tfidf-ngram,0.9338969845430596,7402,603
0,0.834810720617374,0.6616403719522546,0.432258064516129,77,1507,BernoulliNB-alpha0.6000000000000001binarizeNonefit_priorFalse--tfidf-ngram,0.9338969845430596,7402,603
0,0.8317864219418083,0.6627988059071148,0.4274050408235711,78,1535,BernoulliNB-alpha0.8binarizeNonefit_priorTrue--tfidf-ngram,0.9342478359623116,7374,602
0,0.8317864219418083,0.6627988059071148,0.4274050408235711,78,1535,BernoulliNB-alpha0.8binarizeNonefit_priorFalse--tfidf-ngram,0.9342478359623116,7374,602
0,0.805714881635207,0.45183970184827843,0.37378151260504194,124,1739,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(100)--tfidf-ngram,0.8819921856945719,7170,556
0,0.7918448221920951,0.46391749018162187,0.3618925831202046,114,1882,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(100100)--tfidf-ngram,0.8855528612836985,7027,566
0,0.8078006048597351,0.47392022303392534,0.3741935483870968,129,1714,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(505050)--tfidf-ngram,0.8902962470205279,7195,551
0,0.8083220356658671,0.4634661265598934,0.3786342123056119,120,1718,MLPClassifier-activationidentityalpha0.0001hidden_layer_sizes(50)--tfidf-ngram,0.8862615794999108,7191,560
0,0.8030034414433205,0.4423706448604937,0.3722166832834829,120,1769,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(100)--tfidf-ngram,0.877532798954131,7140,560
0,0.8105120450516217,0.4780812832633192,0.37880341880341883,126,1691,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(100100)--tfidf-ngram,0.8869589905779351,7218,554
0,0.8093648972781312,0.4760877491562547,0.3765347885402455,128,1700,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(505050)--tfidf-ngram,0.8879738268637796,7209,552
0,0.8060277401188862,0.45376784351414645,0.3754197447951645,121,1739,MLPClassifier-activationidentityalpha0.001hidden_layer_sizes(50)--tfidf-ngram,0.8828875129578153,7170,559
0,0.817290645531338,0.5080192726021618,0.39419087136929465,110,1642,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(100)--tfidf-ngram,0.9010476847602886,7267,570
0,0.7906976744186046,0.47604413789099165,0.3606244026760115,114,1893,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(100100)--tfidf-ngram,0.8876235531815151,7016,566
0,0.8168735008864324,0.49530247719918674,0.38815331010452964,123,1633,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(505050)--tfidf-ngram,0.892893174780295,7276,557
0,0.822713525915111,0.5327001145499655,0.4014084507042254,110,1590,MLPClassifier-activationlogisticalpha0.0001hidden_layer_sizes(50)--tfidf-ngram,0.9074990261005065,7319,570
0,0.8198977995619982,0.5060900983352179,0.39636490737504365,113,1614,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(100)--tfidf-ngram,0.9010815236409975,7295,567
0,0.7816247783919074,0.4465623515745637,0.3521039603960396,111,1983,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(100100)--tfidf-ngram,0.880152753659551,6926,569
0,0.8166649285639795,0.44460616833072064,0.3840224246671338,132,1626,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(505050)--tfidf-ngram,0.8793313767307349,7283,548
0,0.8203149442069038,0.52449953641749,0.3986038394415358,109,1614,MLPClassifier-activationlogisticalpha0.001hidden_layer_sizes(50)--tfidf-ngram,0.9065657332637848,7295,571
0,0.5637709875899468,0.42576409482276995,0.23205434183954468,48,4135,ComplementNB-alpha0.0fit_priorTruenormTrue--tfidf-ngram,0.8585297914204406,4774,632
0,0.8160392115966212,0.48122707283254984,0.39214334941419715,111,1653,ComplementNB-alpha0.0fit_priorTruenormFalse--tfidf-ngram,0.8892989904458809,7256,569
0,0.5637709875899468,0.42576409482276995,0.23205434183954468,48,4135,ComplementNB-alpha0.0fit_priorFalsenormTrue--tfidf-ngram,0.8585297914204406,4774,632
0,0.8160392115966212,0.48122707283254984,0.39214334941419715,111,1653,ComplementNB-alpha0.0fit_priorFalsenormFalse--tfidf-ngram,0.8892989904458809,7256,569
0,0.7253102513296485,0.6426687421146053,0.3270311701584057,40,2594,ComplementNB-alpha0.2fit_priorTruenormTrue--tfidf-ngram,0.9279135276290336,6315,640
0,0.82448639065596,0.6518649666982794,0.4142011834319526,85,1598,ComplementNB-alpha0.2fit_priorTruenormFalse--tfidf-ngram,0.9307956098591643,7311,595
0,0.7253102513296485,0.6426687421146053,0.3270311701584057,40,2594,ComplementNB-alpha0.2fit_priorFalsenormTrue--tfidf-ngram,0.9279135276290336,6315,640
0,0.82448639065596,0.6518649666982794,0.4142011834319526,85,1598,ComplementNB-alpha0.2fit_priorFalsenormFalse--tfidf-ngram,0.9307956098591643,7311,595
0,0.7444989049953071,0.6528504567974784,0.3413978494623656,45,2405,ComplementNB-alpha0.4fit_priorTruenormTrue--tfidf-ngram,0.9307999016196444,6504,635
0,0.8241735321722807,0.6594940148215997,0.41701244813278016,77,1609,ComplementNB-alpha0.4fit_priorTruenormFalse--tfidf-ngram,0.9330775058929173,7300,603
0,0.7444989049953071,0.6528504567974784,0.3413978494623656,45,2405,ComplementNB-alpha0.4fit_priorFalsenormTrue--tfidf-ngram,0.9307999016196444,6504,635
0,0.8241735321722807,0.6594940148215997,0.41701244813278016,77,1609,ComplementNB-alpha0.4fit_priorFalsenormFalse--tfidf-ngram,0.9330775058929173,7300,603
0,0.7549275211179477,0.6564929038067804,0.3497509684560044,48,2302,ComplementNB-alpha0.6000000000000001fit_priorTruenormTrue--tfidf-ngram,0.9319454715324227,6607,632
0,0.8233392428824695,0.6617989056949117,0.4182692307692307,71,1623,ComplementNB-alpha0.6000000000000001fit_priorTruenormFalse--tfidf-ngram,0.9339191861501588,7286,609
0,0.7549275211179477,0.6564929038067804,0.3497509684560044,48,2302,ComplementNB-alpha0.6000000000000001fit_priorFalsenormTrue--tfidf-ngram,0.9319454715324227,6607,632
0,0.8233392428824695,0.6617989056949117,0.4182692307692307,71,1623,ComplementNB-alpha0.6000000000000001fit_priorFalsenormFalse--tfidf-ngram,0.9339191861501588,7286,609
0,0.7599332568568151,0.6581347819474885,0.35409652076318743,49,2253,ComplementNB-alpha0.8fit_priorTruenormTrue--tfidf-ngram,0.9325453275933788,6656,631
0,0.8202106580456774,0.6628736188064865,0.41360544217687073,72,1652,ComplementNB-alpha0.8fit_priorTruenormFalse--tfidf-ngram,0.9342442044726748,7257,608
0,0.7599332568568151,0.6581347819474885,0.35409652076318743,49,2253,ComplementNB-alpha0.8fit_priorFalsenormTrue--tfidf-ngram,0.9325453275933788,6656,631
0,0.8202106580456774,0.6628736188064865,0.41360544217687073,72,1652,ComplementNB-alpha0.8fit_priorFalsenormFalse--tfidf-ngram,0.9342442044726748,7257,608
0,0.9159453540515173,0.28027564208292105,0.3866057838660579,426,380,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors3weightsuniform--tfidf-ngram3,0.735493106772398,8529,254
0,0.9190739388883096,0.33648805190708825,0.43522561863173215,381,395,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors3weightsdistance--tfidf-ngram3,0.7394796570553241,8514,299
0,0.9278339764313276,0.330766463844267,0.3627992633517496,483,209,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors5weightsuniform--tfidf-ngram3,0.7341907225343836,8700,197
0,0.9320054228803838,0.4006029743517499,0.4340277777777778,430,222,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors5weightsdistance--tfidf-ngram3,0.739617240992255,8687,250
0,0.9384711648764209,0.344107559121,0.31554524361948955,544,46,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors10weightsuniform--tfidf-ngram3,0.7336209087967884,8863,136
0,0.9443111899050995,0.4070194401110133,0.4539877300613497,458,76,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors10weightsdistance--tfidf-ngram3,0.7388692366608782,8833,222
0,0.9380540202315153,0.34130952966754624,0.2556390977443609,578,16,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors15weightsuniform--tfidf-ngram3,0.7335564498557309,8893,102
0,0.944415476066326,0.4022681767371837,0.42749731471535984,481,52,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors15weightsdistance--tfidf-ngram3,0.7385699689012433,8857,199
0,0.9370111586192512,0.34019956548155617,0.21761658031088082,596,8,KNeighborsRegressor-leaf_size40n_jobs-1n_neighbors20weightsuniform--tfidf-ngram3,0.7334787029639558,8901,84
